ema_fast,ema_slow,ema_trend,ema_htf,ema_d1,ema_w1,ema_14,ema_21,ema_55,ema_20,ema_50,volume_ma,sma_20,sma_50,rsi,macd,macd_signal,macd_histogram,adx,supertrend,supertrend_trend,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,ichimoku_cloud_top,ichimoku_cloud_bottom,vwap,atr,pivot,r1,s1,r2,s2,stoch_k,stoch_d,williams_r,cci,mfi,obv,rsi_divergence_bullish,rsi_divergence_bearish,macd_divergence_bullish,macd_divergence_bearish,obv_divergence_bullish,obv_divergence_bearish,elder_ema,elder_impulse,elder_screen1_up,elder_screen1_down,kabbaj_squeeze,symbol,timeframe,direction,score,market_regime,pnl_pct,winner,result
69475.84481972898,69122.0055019335,69169.58493935318,68876.2813174529,68876.2813174529,69144.60019169645,69311.11952658978,69122.0055019335,68879.5261157652,69144.60019169645,68876.2813174529,1463.934371,69017.5495,68711.2386,56.790780467216116,348.02759070988395,294.60530558496856,53.42228512491539,48.50218642632276,68489.329,1.0,70392.26664678355,69017.5495,67642.83235321644,0.03983674171983049,0.6558286011789548,69621.955,68706.455,68316.88,68433.75,75638.49,68316.88,68433.75,69500.80408492999,640.711428571428,68061.67,69288.34,66623.34,70726.67,65396.67,43.620216469838205,49.90639523028553,-56.37978353016179,39.181473945213824,47.494644024208995,14132.641819999997,0,0,0,0,0,0,69343.61291735964,0,1,0,0,BTC/USDT,1h,LONG,6.0,TRENDING,-0.04654780730807361,0,SL
69766.051638161,69360.1814329168,69194.79464375488,69017.85816743567,69017.85816743567,69386.16906557491,69571.35868244803,69360.1814329168,69008.35625821333,69386.16906557491,69017.85816743567,1668.995305,69356.44750000001,68782.19099999999,66.56413607916406,395.30430568938027,314.3167642456349,80.98754144374539,49.49687680589501,68489.329,1.0,70659.28822511768,69356.44750000001,68053.60677488234,0.037569419198342544,1.1676151836759898,70093.88500000001,69465.815,67996.08,68203.495,75276.01,67996.08,68203.495,69748.48302430428,836.2185714285713,69142.18333333333,70807.73666666666,67706.45666666667,72243.46333333333,66040.90333333334,87.12943707421992,58.52127217737891,-12.87056292578008,187.53834986805865,57.62504411489363,17637.474319999998,0,0,0,0,0,0,69607.19825110293,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,-0.04056486988106932,0,SL
72969.28416063529,71480.48753342175,69493.59325781895,70149.9060538798,70149.9060538798,71569.29988852185,72222.31108804402,71480.48753342175,70051.19022779698,71569.29988852185,70149.9060538798,3929.3519309000003,71026.60199999998,69430.7022,67.32252566812045,1394.9578859849425,1012.439515764644,382.5183702202985,43.679356309121204,71038.05099999999,1.0,75271.72375620861,71026.60199999998,66781.48024379136,0.11953610722384339,0.7761155197223047,72351.04500000001,71986.54500000001,67967.1075,68167.5,74916.76,67967.1075,68167.5,72871.02449122512,1244.0035714285716,69142.18333333333,70807.73666666666,67706.45666666667,72243.46333333333,66040.90333333334,69.49191903906451,82.83270718622681,-30.50808096093549,97.74234316726474,78.14642312005006,26402.244326,0,0,0,0,0,0,72355.21253060346,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,1.969669034731156,1,TP
79789.79557131672,79030.0854593484,74306.7287514521,77811.280157902,77811.280157902,79088.46217664296,79467.69959885017,79030.0854593484,77646.85421666838,79088.46217664296,77811.280157902,2474.5074365,79030.55850000001,77480.48460000001,59.65493031216435,838.9285263383645,816.9581155767266,21.970410761637822,72.49526023588297,78973.23,1.0,81326.48269274613,79030.55850000001,76734.6343072539,0.05810218822497911,0.6564580185769743,80134.995,78592.995,76316.42000000001,75856.09,87900.01,76316.42000000001,75856.09,79736.67598294083,616.4214285714313,76430.70666666667,77146.75333333333,75961.41333333333,77616.04666666666,75245.36666666667,46.25690096379574,71.41143980583017,-53.74309903620427,72.39341895817684,58.41657948879299,63325.85146499998,0,0,0,0,0,0,79533.9426551406,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,-1.0549831468862139,0,SL
81462.8329877197,80768.98390446324,75299.6234669823,79369.66543707547,79369.66543707547,80825.58523581654,81170.02531164244,80768.98390446324,79169.13362117196,80825.58523581654,79369.66543707547,2279.34972545,80813.8125,78913.1808,75.06404554941665,792.9899231930613,777.4395846564031,15.55033853665816,28.43862119408941,80145.52199999998,1.0,82462.4201486025,80813.8125,79165.2048513975,0.04080014536135138,0.900394690974261,81406.47,80427.035,77988.495,77709.86,86330.52,77988.495,77709.86,81157.3701937439,767.4135714285741,79454.00333333334,82416.00666666668,77408.00666666668,84462.00333333334,74446.00333333334,90.47641085567287,91.94548138864423,-9.523589144327135,135.07403174876686,74.8756394595471,80182.13127299996,0,0,0,0,0,0,81227.84349362334,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,1.9541028835106395,1,TP
90163.28202092175,89641.45710757934,81245.15592015408,88069.45611130128,88069.45611130128,89691.40362705517,89982.12125525676,89641.45710757934,87780.14431136328,89691.40362705517,88069.45611130128,3789.9880108499992,89540.401,88546.8992,60.7770624846476,679.3784524695366,789.9271435215219,-110.54869105198532,41.185544760634606,88525.422,1.0,93557.76899390396,89540.401,85523.03300609604,0.08973308024171028,0.6035017206865164,90555.45499999999,89696.815,87654.82250000001,84206.565,88218.21,87654.82250000001,84206.565,90779.84949842781,1662.01,89922.94333333334,93717.89666666668,86580.24666666669,97060.59333333334,82785.29333333335,49.79082619747868,49.443289574251445,-50.20917380252132,25.54290320075124,63.218212492079054,125758.80280999998,0,0,0,0,0,0,90026.48338911589,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,-1.0220600041004317,0,SL
89909.48993723538,90194.3183522622,86720.5188770481,90285.06840857724,90285.06840857724,90178.07350336926,90052.44108125746,90194.3183522622,90250.74308535924,90178.07350336926,90285.06840857724,927.76175,90348.7035,90694.3344,37.22035947892048,-258.904400302039,-183.96264818327845,-74.94175211876055,26.553821845933676,91193.888,-1.0,91469.25648108892,90348.7035,89228.15051891109,0.024805070525199355,0.3176331209244386,89681.09,90085.995,90839.5925,89259.10500000001,91236.0,90839.5925,89259.10500000001,90099.15841192435,633.7307142857161,90009.32666666666,91296.65333333332,88568.66333333332,92737.31666666667,87281.33666666666,49.35410149602079,41.130868700490176,-50.64589850397921,-68.19920131909018,40.9773318501746,124520.24392000001,0,0,0,0,0,0,90026.49474966855,0,0,1,1,BTC/USDT,1h,SHORT,6.0,TRENDING,-1.056914328140056,0,SL
90905.22491074132,90610.62569502376,87007.99704785444,90459.471356784,90459.471356784,90619.21030165588,90711.52926252157,90610.62569502376,90418.21498795583,90619.21030165588,90459.471356784,1082.2259335,90401.7975,90658.13100000001,59.6971653864454,188.9696958187269,-20.00526150511363,208.97495732384053,29.751259495416303,89813.92599999999,1.0,91780.42224083486,90401.7975,89023.17275916514,0.030499940907366522,0.9780497770560055,90808.48999999999,90511.0,90393.83249999999,89461.69,91694.38,90393.83249999999,89461.69,90526.1166634036,680.8071428571441,90009.32666666666,91296.65333333332,88568.66333333332,92737.31666666667,87281.33666666666,83.7870318613749,89.60734490321796,-16.21296813862509,208.9967999475966,69.1944931815735,126295.37968000001,0,0,0,0,0,0,90738.04951690833,1,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,-1.0560201950774344,0,SL
94101.14691066273,93651.54385642728,89581.54842415634,92811.23131977886,92811.23131977886,93688.3818282276,93917.75389288897,93651.54385642728,92700.32648411063,93688.3818282276,92811.23131977886,1905.3487361,93644.937,92590.0584,65.99455951774362,518.5782574166078,528.0758699064991,-9.497612489891253,36.345784709883695,92433.16200000001,1.0,95181.21689289456,93644.937,92108.65710710545,0.0328107411272978,0.7088236014047835,93984.985,93075.985,92252.70999999999,91313.755,98081.6,92252.70999999999,91313.755,94045.22276278588,793.692142857143,92191.09999999999,94025.19999999998,90476.68999999999,95739.60999999999,88642.59,73.05246619268057,72.60399159141737,-26.947533807319434,59.700496863627585,65.05740304600572,152928.90498200004,0,0,0,0,0,0,93956.29898898573,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,1.9446484777031103,1,TP
97269.36784995711,96498.03071100255,90779.01838276927,94940.7145201199,94940.7145201199,96565.2119380629,96971.34526075596,96498.03071100255,94740.4560700874,96565.2119380629,94940.7145201199,2831.4118802,96552.6685,94487.7468,67.23463759880772,926.1448076024826,989.5042450211337,-63.359437418651055,49.63426579357947,95478.623,1.0,99230.34267048741,96552.6685,93874.99432951258,0.05546556531448771,0.7793434534508137,96992.43,95761.43,93222.76,92092.26,99079.74,93222.76,92092.26,97211.68694795061,927.4178571428565,93539.51000000001,95579.02000000002,92247.05000000002,96871.48000000001,90207.54000000001,87.9272207579553,72.48843770361948,-12.07277924204471,71.87722984668676,54.86358113490447,160893.40294800006,0,0,0,0,0,0,97036.57159243221,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,-1.040997193845281,0,SL
96741.5625084133,97290.63705643981,94575.3298162414,97626.36275208414,97626.36275208414,97259.0301344862,97023.46229131543,97290.63705643981,97602.53069834995,97259.0301344862,97626.36275208414,1293.6560125,97521.6825,98092.4812,33.875860978526035,-501.0368639529479,-339.96722883289533,-161.06963512005257,35.14574114446568,98287.368,-1.0,99180.45056772963,97521.6825,95862.91443227037,0.03401844646660255,0.20335741350899816,96854.445,97149.38500000001,98281.0925,97594.005,94955.89,98281.0925,97594.005,97038.01870417963,649.0799999999997,97905.75,98675.5,96902.65,99678.6,96132.9,29.31805814747576,19.96535449557668,-70.68194185252425,-118.99533409940908,26.620370808112966,146273.70320800017,0,0,0,0,0,0,96974.60669563895,0,0,1,0,BTC/USDT,1h,SHORT,6.0,TRENDING,-1.0615895068666714,0,SL
97136.50748670005,97422.72590220218,95135.38801487251,97564.12986783101,97564.12986783101,97413.16860022159,97327.4974973804,97422.72590220218,97558.28657661744,97413.16860022159,97564.12986783101,1679.3067465,97593.6875,97600.47459999999,38.58978463357025,-189.28757609255263,24.441344969986474,-213.7289210625391,37.9661293346773,98032.963,-1.0,99174.3733952378,97593.6875,96013.0016047622,0.03239319951380657,-0.003935508249833356,96698.4,96698.4,97532.055,97995.89499999999,93547.99,97532.055,97995.89499999999,97076.91814896188,750.9099999999993,97399.60333333333,99064.43666666666,96235.20666666667,100228.83333333333,94570.37333333334,33.94589123033028,21.495281242952505,-66.05410876966971,-228.07098390478237,32.54352382477833,146680.85288800014,0,0,0,0,0,0,97303.57593820717,-1,0,1,0,BTC/USDT,1h,SHORT,6.0,TRENDING,1.9330448166353649,1,TP
94614.51891111158,95589.32425725099,95080.75494794345,96558.9289151733,96558.9289151733,95528.36405482111,95086.71119285328,95589.32425725099,96632.2213544766,95528.36405482111,96558.9289151733,2428.529563,96093.70550000001,96934.5284,33.5777730447781,-945.9995242940058,-749.0254077524271,-196.97411654157872,65.66186015236788,97408.73999999999,-1.0,99722.00079889418,96093.70550000001,92465.41020110584,0.07551577452477713,0.32959552653047647,94256.095,95735.995,97100.75,97591.88500000001,92588.0,97100.75,97591.88500000001,95113.23577615675,1265.6849999999988,94827.33333333333,97054.47666666665,90782.86666666665,101098.94333333333,88555.72333333333,39.50644945027809,22.337150038571696,-60.49355054972191,-67.94730132184856,20.86052535431098,140662.84200800012,0,0,0,0,0,0,94998.83377747274,0,0,1,0,BTC/USDT,1h,SHORT,7.0,TRENDING,-0.03081356513814985,0,SL
95370.45797056002,94400.14362857152,94544.285240571,94296.54726580204,94296.54726580204,94444.71123372481,94836.56977700537,94400.14362857152,94369.53820575954,94444.71123372481,94296.54726580204,1689.2174340000001,93954.4625,93593.25779999999,85.67792098316272,779.5097760905192,386.06644068859623,393.4433354019229,55.47920034156376,93896.484,1.0,96757.20632689455,93954.4625,91151.71867310544,0.05966175000776691,0.9769482452062491,94739.76,93711.39,93529.66,95169.16,95099.99,93529.66,95169.16,94805.53663244811,734.2085714285723,92576.54333333333,94361.98666666666,90179.71666666667,96758.81333333332,88394.27333333335,99.90449494910311,95.8978054997491,-0.09550505089688761,151.64566653798317,88.0101178004757,147402.91517800017,0,0,0,0,0,0,94926.36563349333,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,-1.0539645754205313,0,SL
96047.98479986796,95805.8747011293,94905.30971666829,95412.57194838065,95412.57194838065,95823.83083259253,95938.50590660788,95805.8747011293,95379.92548528938,95823.83083259253,95412.57194838065,920.5898465,95660.7805,95454.8054,63.315326884913205,262.24143278702104,238.5552701249226,23.68616266209844,25.460400659277216,95074.41900000001,1.0,96853.59007162761,95660.7805,94467.97092837238,0.024938319871383757,0.7911652943278263,96133.1,95749.5,95340.69,93999.655,96267.99,95340.69,93999.655,95867.94963341873,516.4642857142836,95615.99333333333,96591.98666666666,94667.98666666666,97539.99333333333,93691.99333333333,76.69551133734379,59.63951874132355,-23.304488662656205,79.43354551881653,54.580329895570905,134046.75009800022,0,0,0,0,0,0,95959.43544160537,1,1,0,1,BTC/USDT,1h,LONG,8.0,TRENDING,1.9092879494477923,1,TP
97272.1932015493,96633.9455432696,95076.77059325977,95913.78965403438,95913.78965403438,96673.3373800643,96953.06480423719,96633.9455432696,95847.85115770993,96673.3373800643,95913.78965403438,1193.938792,96490.112,95963.0528,61.32619789726816,611.1864026905532,452.38941545089284,158.79698723966038,41.21175723213338,96136.41300000002,1.0,98189.74244942506,96490.112,94790.48155057493,0.035229111339928086,0.8794583700345976,97117.995,96658.995,95371.5025,93999.655,96966.37,95371.5025,93999.655,97184.60927768075,615.4807142857129,95615.99333333333,96591.98666666666,94667.98666666666,97539.99333333333,93691.99333333333,72.1850620538021,83.46996881568015,-27.814937946197904,152.20582470593666,65.9072377513038,140045.90029800026,0,0,0,0,0,0,97009.23412381779,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,-1.0617633546194687,0,SL
96911.97613839112,96753.38342278324,95689.30901305508,96591.51130501684,96591.51130501684,96759.5636343516,96815.84794445723,96753.38342278324,96556.2610339295,96759.5636343516,96591.51130501684,618.3276845,96648.70999999999,96831.829,63.06632967710674,118.768444153975,31.56685528390346,87.20158887007153,28.104873635782543,95981.31500000002,1.0,97445.44298603071,96648.70999999999,95851.97701396927,0.01648719338376522,0.9023116974193457,96836.65,96541.33,97009.5075,96629.995,96167.46,97009.5075,96629.995,96616.45197947507,441.8221428571404,96654.65000000001,97217.29000000002,95845.35000000002,98026.59000000001,95282.71,94.15894743052685,82.74171327790457,-5.841052569473145,117.40301746263819,56.53435515163776,140220.8463180002,0,0,0,0,0,0,96830.28155058781,1,1,0,1,BTC/USDT,1h,LONG,8.0,TRENDING,-1.0869336801158638,0,SL
96187.06949104744,96608.57290963332,95891.58414308107,96684.22354414075,96684.22354414075,96593.16049446813,96445.12896508224,96608.57290963332,96666.54501867903,96593.16049446813,96684.22354414075,1099.8184835,96907.17599999999,96733.0312,35.734658124359854,-299.7871640621015,-54.896346633294755,-244.89081742880677,30.836786600453372,97462.32300000003,-1.0,98422.70354934194,96907.17599999999,95391.64845065805,0.031277922067235696,0.03349709788714606,96501.0,96501.0,96323.5675,97110.01000000001,94988.01,96323.5675,97110.01000000001,96642.80935097653,680.8735714285742,96905.02,98116.16,95974.04000000001,99047.14,94762.90000000001,19.06629834254122,11.715673775654823,-80.93370165745878,-192.09301150815222,23.38122000662331,137814.6853280002,0,0,0,0,0,0,96406.81431868116,-1,0,1,0,BTC/USDT,1h,SHORT,8.0,TRENDING,-1.0572835958323537,0,SL
95763.64249639754,96100.95214428304,95870.51137180967,96396.46149744016,96396.46149744016,96078.30388250899,95917.0833480266,96100.95214428304,96405.31251297062,96078.30388250899,96396.46149744016,1649.2977569999998,96253.31000000001,96586.78920000001,37.75037275694156,-341.5554779807135,-300.3258834418029,-41.22959453891059,35.799364075165265,97265.18000000002,-1.0,98276.46325163949,96253.31000000001,94230.15674836053,0.04203810241205169,0.09239864833187875,95875.845,96262.5,96692.63500000001,97156.935,95428.6,96692.63500000001,97156.935,95865.21445444503,949.6500000000015,96905.02,98116.16,95974.04000000001,99047.14,94762.90000000001,7.057794705050112,41.643051721175155,-92.94220529494989,-93.92907523607218,34.857442219204444,137783.9029980002,0,0,0,0,0,0,95886.60385287473,-1,0,1,0,BTC/USDT,1h,SHORT,8.0,TRENDING,-1.0425069481854854,0,SL
98888.67063058837,99277.32033885036,98414.56047103848,99471.63474970928,99471.63474970928,99258.36932224421,99103.63104160532,99277.32033885036,99467.03046228425,99258.36932224421,99471.63474970928,1095.807473,99488.117,99626.1804,35.02954704822976,-322.4050479259313,-163.43421619406791,-158.97083173186337,25.952507427551243,100570.31000000003,-1.0,100852.43570053531,99488.117,98123.79829946469,0.027426766968266375,-0.012947231263056585,98882.725,99693.285,99520.865,99705.625,97738.36,99520.865,99705.625,99345.19852312231,808.3385714285739,100372.76333333335,102087.8266666667,99394.5266666667,103066.06333333335,97679.46333333335,1.5955698054247653,6.1831736167346305,-98.40443019457523,-160.90047369767902,33.457693312224976,163929.47812000016,0,0,0,0,0,0,99068.65375388516,-1,0,1,1,BTC/USDT,1h,SHORT,8.0,TRENDING,-1.0499566543226173,0,SL
98861.464450289,99150.0261586301,98433.27274719255,99385.13931518055,99385.13931518055,99131.79551876115,98999.45428107241,99150.0261586301,99388.55164367844,99131.79551876115,99385.13931518055,1513.105935,99289.83899999999,99579.1198,39.562314540059354,-280.77328455777024,-226.23740909210156,-54.53587546566868,27.28153032845709,100473.478,-1.0,100852.56292467404,99289.83899999999,97727.11507532594,0.031478023137373606,0.02715928365010555,98965.19,99429.79000000001,99578.85,99705.625,94484.01,99578.85,99705.625,98925.10941217751,958.500714285717,100372.76333333335,102087.8266666667,99394.5266666667,103066.06333333335,97679.46333333335,10.415279312925154,44.386107364031545,-89.58472068707485,-89.42859640278205,39.064909841112055,164274.92925000016,0,0,0,0,0,0,98973.45858602047,-1,0,1,1,BTC/USDT,1h,SHORT,8.0,TRENDING,1.9409459257243404,1,TP
97520.6904338166,98270.8257219086,98361.05441197558,98912.69565790043,98912.69565790043,98227.11966237146,97903.60400617428,98270.8257219086,98954.38657283962,98227.11966237146,98912.69565790043,2180.1487205000003,98432.91949999999,99269.66940000001,36.015715266541754,-691.0611332356493,-477.76866082108916,-213.29247241456017,36.78531778472635,100134.065,-1.0,100470.447390634,98432.91949999999,96395.39160936598,0.04139931845939021,0.12186542155246109,97285.925,97750.525,99695.4275,100278.345,96593.0,99695.4275,100278.345,97734.13731012463,1213.231428571431,100372.76333333335,102087.8266666667,99394.5266666667,103066.06333333335,97679.46333333335,43.71905767927608,16.348400997849144,-56.28094232072392,-199.6544633530486,19.72110934385789,169527.2366700002,0,0,0,0,0,0,97837.01292904635,0,0,1,0,BTC/USDT,1h,SHORT,7.0,TRENDING,-0.03617467214557414,0,SL
96457.40483112309,96732.0428805245,98004.2174829004,97488.86823641082,97488.86823641082,96703.76739169934,96546.55398856888,96732.0428805245,97587.15422098951,96703.76739169934,97488.86823641082,2189.302205,96760.33249999999,97697.15779999999,42.699804967767605,-373.0167978466343,-447.98055401669734,74.96375617006305,26.440364764279906,98499.767,-1.0,98595.48817114676,96760.33249999999,94925.17682885322,0.03793198356664951,0.405260761943236,95728.62,96263.26999999999,97518.225,97750.525,101824.76,97518.225,97750.525,96251.16457710849,1183.3035714285725,96373.18,98489.81999999999,94476.35999999999,100386.64,92359.71999999999,53.72097890598147,58.84722907416549,-46.27902109401854,-38.893546045582674,34.99105012980381,191074.82135000016,0,0,0,0,0,0,96523.99081142359,0,0,1,0,BTC/USDT,1h,SHORT,7.0,TRENDING,-1.0338542879786508,0,SL
98329.18504756398,97740.60834960097,97984.52215823565,97683.42938517076,97683.42938517076,97766.88228371543,98001.59890472957,97740.60834960097,97724.68142933128,97766.88228371543,97683.42938517076,1292.234624,97426.7,97312.20159999999,77.85254897174158,465.72412888096005,216.39734750272325,249.3267813782368,36.11401386321466,97176.212,1.0,99356.07862326564,97426.7,95497.32137673435,0.03960677356957881,1.0414385685645542,98394.07999999999,96897.915,97102.3375,97750.525,101462.49,97102.3375,97750.525,97787.92048940084,684.8328571428553,96373.18,98489.81999999999,94476.35999999999,100386.64,92359.71999999999,99.39938934051358,95.44069353471468,-0.600610659486421,159.63141817663234,85.24644020861913,198092.2444100002,0,0,0,0,0,0,98056.1330489835,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,1.930182138976308,1,TP
101809.10999555662,101586.83482061209,99779.33027672397,101226.73106530604,101226.73106530604,101599.08983468454,101685.7087949007,101586.83482061209,101160.0315956096,101599.08983468454,101226.73106530604,603.890125,101477.496,101226.08200000001,56.11753846294801,197.7010011023085,107.52323277733183,90.17776832497668,33.510169224957856,100735.336,1.0,102334.64585832575,101477.496,100620.34614167425,0.01689339788844906,0.897709918153476,101805.0,101729.705,101398.975,100927.5,104992.79,101398.975,100927.5,101666.90868472731,517.1714285714281,101559.80333333334,102510.19666666668,100469.60666666669,103600.39333333334,99519.21333333335,69.17285179350048,72.8017617901845,-30.827148206499515,165.33346671462584,69.35254861960294,209230.31116000004,0,0,0,0,0,0,101704.55151354155,1,1,0,1,BTC/USDT,1h,LONG,8.0,TRENDING,1.9065746405015387,1,TP
104191.98380529649,103391.14315310873,100428.76315836493,102447.58424865168,102447.58424865168,103440.95985053769,103793.97580665338,103391.14315310873,102332.09304846925,103440.95985053769,102447.58424865168,1222.46925155,103222.40400000001,102250.2532,65.68390628588938,768.7973579690151,574.2041292856262,194.59322868338893,62.3066084308257,103003.726,1.0,105284.81589900085,103222.40400000001,101159.99210099917,0.039960547692743965,0.8304179928025717,104634.75,104036.005,101401.63,100927.5,106500.77,101401.63,100927.5,104241.47635515934,788.164285714287,103650.37666666666,106063.61333333333,102050.75333333333,107663.23666666666,99637.51666666666,50.594372681132405,65.54838094671054,-49.4056273188676,153.2176067687289,70.13014323528756,223470.28691100006,0,0,0,0,0,0,103864.22044652786,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,1.9350212030879739,1,TP
106043.52863263385,105168.04098115736,101186.11447713956,103897.11059524538,103897.11059524538,105227.1247437757,105621.86337120688,105168.04098115736,103733.48156621424,105227.1247437757,103897.11059524538,1857.189732,105230.24350000001,103469.993,63.33013320532816,882.1298528186308,708.9509019625799,173.17895085605085,31.275319409098326,104539.58899999999,1.0,107349.77480752376,105230.24350000001,103110.71219247626,0.040283691019374096,0.8191452032809439,105563.035,105207.285,102377.2525,101595.0,106411.54,102377.2525,101595.0,105768.52027569691,861.3300000000007,103650.37666666666,106063.61333333333,102050.75333333333,107663.23666666666,99637.51666666666,72.87150201678428,84.60746885165531,-27.128497983215727,108.53400438917876,67.80331025139466,235185.81276500013,0,0,0,0,0,0,105696.83442674243,0,1,0,0,BTC/USDT,1h,LONG,7.0,TRENDING,-0.05237640251708506,0,SL
104414.0409689587,105195.55617051276,102711.56962200715,105334.69963005348,105334.69963005348,105155.0691175057,104819.70424908762,105195.55617051276,105260.58014931115,105155.0691175057,105334.69963005348,1568.5793178000001,105622.23300000001,105919.9194,26.233500788986518,-674.0705717661331,-429.6251998082771,-244.44537195785597,48.059008736407854,106337.32200000001,-1.0,108398.15070484484,105622.23300000001,102846.31529515517,0.05256313232546092,0.21644638505448802,104831.4,105745.41,105937.345,104663.54000000001,102449.99,105937.345,104663.54000000001,104865.08474482238,847.9314285714281,106602.74333333333,107883.99666666666,104852.48666666666,109634.25333333333,103571.23333333334,24.166991930794378,22.09067528909409,-75.83300806920562,-90.19398049531863,28.774354068625286,229100.50846100014,0,0,0,0,0,0,104747.12312870477,0,0,1,0,BTC/USDT,1h,SHORT,6.0,TRENDING,1.9425698124888635,1,TP
103526.20668305202,104302.2348096349,102851.10586582887,104849.9914938914,104849.9914938914,104254.99618238963,103917.05764338405,104302.2348096349,104839.2933294425,104254.99618238963,104849.9914938914,2089.0725315000004,104179.32149999999,105656.26759999999,32.330369194695834,-724.4737999691715,-510.6297854833497,-213.84401448582184,44.11621838327528,105080.768,-1.0,106177.17912449283,104179.32149999999,102181.46387550715,0.03835420687574436,-0.3340563059006748,102826.86,103645.08,106978.0025,105468.325,98391.21,106978.0025,105468.325,103220.60319931744,1000.3028571428586,106602.74333333333,107883.99666666666,104852.48666666666,109634.25333333333,103571.23333333334,10.759410892776405,28.767814793368586,-89.24058910722358,-328.76417398911656,22.925040726763044,212303.4658510002,0,0,0,0,0,0,103850.04667199455,-1,0,1,0,BTC/USDT,1h,SHORT,8.0,TRENDING,-1.046258095958631,0,SL
98703.63107186535,100044.52412509453,102282.56237592887,101803.10317157075,101803.10317157075,99956.2249018473,99357.52887872167,100044.52412509453,101982.31648001182,99956.2249018473,101803.10317157075,2246.4757715,100391.14050000001,102390.5432,32.065181992707394,-1332.4131148111046,-1046.6132978306,-285.7998169805046,33.3133404654481,101404.886,-1.0,104077.54837835126,100391.14050000001,96704.73262164876,0.07344090046175443,0.2287426451445096,99250.055,99250.055,103235.97,104328.36,97525.77,103235.97,104328.36,99248.49962880173,1503.3978571428565,102242.99666666666,104485.99333333332,97961.01333333332,108767.97666666665,95718.01666666666,37.9037789555374,24.02972160525213,-62.09622104446261,-98.1517703829939,26.09944273138848,212166.09501100014,0,0,0,0,0,0,99241.68187979107,0,0,1,0,BTC/USDT,1h,SHORT,7.0,TRENDING,1.9676948423587064,1,TP
95058.8838185379,95646.06065880888,99260.42887550013,96518.19413108497,96518.19413108497,95606.33773746656,95334.89529093142,95646.06065880888,96658.20577149646,95606.33773746656,96518.19413108497,982.906653,95785.6605,96800.83239999998,32.64000196327156,-595.8814171250124,-499.9819661641968,-95.89945096081556,35.116506141492174,97394.677,-1.0,97569.91967484273,95785.6605,94001.40132515726,0.037255246046828415,0.2024814233914282,95072.435,95566.555,97634.105,95886.575,94412.3,97634.105,95886.575,95257.40113918037,995.2249999999985,95628.23333333334,97006.11666666667,93808.38666666667,98825.96333333333,92430.50333333334,28.835524202863656,17.540981969005006,-71.16447579713635,-125.65139124318006,24.525791050779603,216859.79823100017,0,0,0,0,0,0,95283.51337219615,0,0,1,0,BTC/USDT,1h,SHORT,7.0,TRENDING,-0.03975053179284791,0,SL
94271.66349186536,94546.24452023109,98326.23205167076,95356.92568340372,95356.92568340372,94517.30349247485,94354.33290129965,94546.24452023109,95492.87640053549,94517.30349247485,95356.92568340372,1303.661786,94599.3055,95443.2818,39.81556442577817,-381.1888917685719,-475.17149965204885,93.98260788347693,34.49504037050567,96373.177,-1.0,96854.62974182665,94599.3055,92343.98125817336,0.04768162366322331,0.3944995377661118,94014.545,94529.45999999999,95598.3075,96895.48000000001,98029.48,95598.3075,96895.48000000001,94062.27757722311,1090.8185714285707,94646.79666666668,96773.59333333335,92754.67333333335,98665.71666666667,90627.87666666668,41.081988214194034,50.11912189292886,-58.918011785805966,-26.516575461456693,37.3546934844391,213779.96985100015,0,0,0,0,0,0,94331.26529716584,-1,0,1,0,BTC/USDT,1h,SHORT,8.0,TRENDING,-1.0342527191702484,0,SL
96837.09799444176,95715.63806792468,97898.43132348053,95490.95239276276,95490.95239276276,95761.52506863791,96179.39218600426,95715.63806792468,95546.62887699492,95761.52506863791,95490.95239276276,1004.5390610000001,95230.508,95050.55319999998,81.5112467310956,844.0673548214545,273.24138707345617,570.8259677479983,26.16629939223903,96224.44200000001,1.0,98524.27157113768,95230.508,91936.74442886232,0.0691745458532612,1.0414720763894958,96435.36,95775.36,94949.495,95695.735,99018.52,94949.495,95695.735,96571.95744182204,725.951428571428,94646.79666666668,96773.59333333335,92754.67333333335,98665.71666666667,90627.87666666668,95.53184030711056,97.34524619778239,-4.4681596928894445,202.0226332931627,90.64041846667564,224802.3863310002,0,0,0,0,0,0,96281.47653588111,1,1,0,0,BTC/USDT,1h,LONG,8.0,TRENDING,-1.0548742275450143,0,SL
